-1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
-9.797979797979797789e-01,2.000000000000000000e+00,1.000000000000000000e+00,9.400061218243036532e-01,-2.939393939393939448e+00,1.000000000000000000e+00,1.880012243648607306e+00,1.880012243648607306e+00
-9.595959595959595578e-01,2.000000000000000000e+00,1.000000000000000000e+00,8.812366085093357171e-01,-2.878787878787878896e+00,1.000000000000000000e+00,1.762473217018671434e+00,1.762473217018671434e+00
-9.393939393939394478e-01,2.000000000000000000e+00,1.000000000000000000e+00,8.236914600550964138e-01,-2.818181818181818343e+00,1.000000000000000000e+00,1.647382920110192828e+00,1.647382920110193272e+00
-9.191919191919192267e-01,2.000000000000000000e+00,1.000000000000000000e+00,7.673706764615857434e-01,-2.757575757575757791e+00,1.000000000000000000e+00,1.534741352923171487e+00,1.534741352923171487e+00
-8.989898989898990056e-01,2.000000000000000000e+00,1.000000000000000000e+00,7.122742577288032617e-01,-2.696969696969697239e+00,1.000000000000000000e+00,1.424548515457606523e+00,1.424548515457606523e+00
-8.787878787878787845e-01,2.000000000000000000e+00,1.000000000000000000e+00,6.584022038567491908e-01,-2.636363636363636243e+00,1.000000000000000000e+00,1.316804407713498382e+00,1.316804407713498382e+00
-8.585858585858585634e-01,2.000000000000000000e+00,1.000000000000000000e+00,6.057545148454237527e-01,-2.575757575757575690e+00,1.000000000000000000e+00,1.211509029690847505e+00,1.211509029690847949e+00
-8.383838383838383423e-01,2.000000000000000000e+00,1.000000000000000000e+00,5.543311906948269474e-01,-2.515151515151515138e+00,1.000000000000000000e+00,1.108662381389653895e+00,1.108662381389653895e+00
-8.181818181818181213e-01,2.000000000000000000e+00,1.000000000000000000e+00,5.041322314049585529e-01,-2.454545454545454142e+00,1.000000000000000000e+00,1.008264462809917106e+00,1.008264462809916662e+00
-7.979797979797980112e-01,2.000000000000000000e+00,1.000000000000000000e+00,4.551576369758187912e-01,-2.393939393939394034e+00,1.000000000000000000e+00,9.103152739516375824e-01,9.103152739516378045e-01
-7.777777777777777901e-01,2.000000000000000000e+00,1.000000000000000000e+00,4.074074074074074403e-01,-2.333333333333333481e+00,1.000000000000000000e+00,8.148148148148148806e-01,8.148148148148148806e-01
-7.575757575757575690e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.608815426997245002e-01,-2.272727272727272485e+00,1.000000000000000000e+00,7.217630853994490003e-01,7.217630853994487783e-01
-7.373737373737373479e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.155800428527701929e-01,-2.212121212121211933e+00,1.000000000000000000e+00,6.311600857055403857e-01,6.311600857055401637e-01
-7.171717171717171269e-01,2.000000000000000000e+00,1.000000000000000000e+00,2.715029078665441853e-01,-2.151515151515151381e+00,1.000000000000000000e+00,5.430058157330883706e-01,5.430058157330883706e-01
-6.969696969696970168e-01,2.000000000000000000e+00,1.000000000000000000e+00,2.286501377410469216e-01,-2.090909090909090828e+00,1.000000000000000000e+00,4.573002754820938431e-01,4.573002754820936211e-01
-6.767676767676766847e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.870217324762777356e-01,-2.030303030303030276e+00,1.000000000000000000e+00,3.740434649525554711e-01,3.740434649525556932e-01
-6.565656565656565746e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.466176920722375154e-01,-1.969696969696969724e+00,1.000000000000000000e+00,2.932353841444750309e-01,2.932353841444750309e-01
-6.363636363636363535e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.074380165289255951e-01,-1.909090909090909172e+00,1.000000000000000000e+00,2.148760330578511901e-01,2.148760330578511901e-01
-6.161616161616161325e-01,2.000000000000000000e+00,1.000000000000000000e+00,6.948270584634219649e-02,-1.848484848484848397e+00,1.000000000000000000e+00,1.389654116926843930e-01,1.389654116926843930e-01
-5.959595959595959114e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.275176002448720869e-02,-1.787878787878787623e+00,1.000000000000000000e+00,6.550352004897441738e-02,6.550352004897441738e-02
-5.757575757575756903e-01,2.000000000000000000e+00,1.000000000000000000e+00,-2.754820936639201800e-03,-1.727272727272727071e+00,1.000000000000000000e+00,-5.509641873278403601e-03,-5.509641873278514623e-03
-5.555555555555555802e-01,2.000000000000000000e+00,1.000000000000000000e+00,-3.703703703703697947e-02,-1.666666666666666741e+00,1.000000000000000000e+00,-7.407407407407395894e-02,-7.407407407407395894e-02
-5.353535353535352481e-01,2.000000000000000000e+00,1.000000000000000000e+00,-7.009488827670662392e-02,-1.606060606060605744e+00,1.000000000000000000e+00,-1.401897765534132478e-01,-1.401897765534132478e-01
-5.151515151515151381e-01,2.000000000000000000e+00,1.000000000000000000e+00,-1.019283746556474135e-01,-1.545454545454545414e+00,1.000000000000000000e+00,-2.038567493112948270e-01,-2.038567493112948270e-01
-4.949494949494949170e-01,2.000000000000000000e+00,1.000000000000000000e+00,-1.325374961738598478e-01,-1.484848484848484862e+00,1.000000000000000000e+00,-2.650749923477196957e-01,-2.650749923477196957e-01
-4.747474747474746959e-01,2.000000000000000000e+00,1.000000000000000000e+00,-1.619222528313438159e-01,-1.424242424242424088e+00,1.000000000000000000e+00,-3.238445056626876317e-01,-3.238445056626876317e-01
-4.545454545454544748e-01,2.000000000000000000e+00,1.000000000000000000e+00,-1.900826446280993176e-01,-1.363636363636363313e+00,1.000000000000000000e+00,-3.801652892561986352e-01,-3.801652892561986352e-01
-4.343434343434342537e-01,2.000000000000000000e+00,1.000000000000000000e+00,-2.170186715641262420e-01,-1.303030303030302761e+00,1.000000000000000000e+00,-4.340373431282524841e-01,-4.340373431282524841e-01
-4.141414141414141437e-01,2.000000000000000000e+00,1.000000000000000000e+00,-2.427303336394245337e-01,-1.242424242424242431e+00,1.000000000000000000e+00,-4.854606672788490673e-01,-4.854606672788490673e-01
-3.939393939393939226e-01,2.000000000000000000e+00,1.000000000000000000e+00,-2.672176308539945255e-01,-1.181818181818181657e+00,1.000000000000000000e+00,-5.344352617079890511e-01,-5.344352617079890511e-01
-3.737373737373737015e-01,2.000000000000000000e+00,1.000000000000000000e+00,-2.904805632078359956e-01,-1.121212121212121104e+00,1.000000000000000000e+00,-5.809611264156719912e-01,-5.809611264156719912e-01
-3.535353535353534804e-01,2.000000000000000000e+00,1.000000000000000000e+00,-3.125191307009489439e-01,-1.060606060606060552e+00,1.000000000000000000e+00,-6.250382614018978877e-01,-6.250382614018978877e-01
-3.333333333333332593e-01,2.000000000000000000e+00,1.000000000000000000e+00,-3.333333333333333703e-01,-9.999999999999997780e-01,1.000000000000000000e+00,-6.666666666666667407e-01,-6.666666666666667407e-01
-3.131313131313130382e-01,2.000000000000000000e+00,1.000000000000000000e+00,-3.529231711049893860e-01,-9.393939393939391147e-01,1.000000000000000000e+00,-7.058463422099787721e-01,-7.058463422099787721e-01
-2.929292929292928171e-01,2.000000000000000000e+00,1.000000000000000000e+00,-3.712886440159168799e-01,-8.787878787878784514e-01,1.000000000000000000e+00,-7.425772880318337599e-01,-7.425772880318337599e-01
-2.727272727272727071e-01,2.000000000000000000e+00,1.000000000000000000e+00,-3.884297520661157410e-01,-8.181818181818181213e-01,1.000000000000000000e+00,-7.768595041322314820e-01,-7.768595041322314820e-01
-2.525252525252524860e-01,2.000000000000000000e+00,1.000000000000000000e+00,-4.043464952555861913e-01,-7.575757575757574580e-01,1.000000000000000000e+00,-8.086929905111723826e-01,-8.086929905111723826e-01
-2.323232323232322649e-01,2.000000000000000000e+00,1.000000000000000000e+00,-4.190388735843281753e-01,-6.969696969696967948e-01,1.000000000000000000e+00,-8.380777471686563507e-01,-8.380777471686563507e-01
-2.121212121212120438e-01,2.000000000000000000e+00,1.000000000000000000e+00,-4.325068870523416376e-01,-6.363636363636361315e-01,1.000000000000000000e+00,-8.650137741046832751e-01,-8.650137741046832751e-01
-1.919191919191918227e-01,2.000000000000000000e+00,1.000000000000000000e+00,-4.447505356596266335e-01,-5.757575757575754682e-01,1.000000000000000000e+00,-8.895010713192532670e-01,-8.895010713192532670e-01
-1.717171717171716017e-01,2.000000000000000000e+00,1.000000000000000000e+00,-4.557698194061831076e-01,-5.151515151515148050e-01,1.000000000000000000e+00,-9.115396388123662152e-01,-9.115396388123662152e-01
-1.515151515151514916e-01,2.000000000000000000e+00,1.000000000000000000e+00,-4.655647382920110600e-01,-4.545454545454544748e-01,1.000000000000000000e+00,-9.311294765840221199e-01,-9.311294765840221199e-01
-1.313131313131312705e-01,2.000000000000000000e+00,1.000000000000000000e+00,-4.741352923171104905e-01,-3.939393939393938116e-01,1.000000000000000000e+00,-9.482705846342209810e-01,-9.482705846342209810e-01
-1.111111111111110494e-01,2.000000000000000000e+00,1.000000000000000000e+00,-4.814814814814815103e-01,-3.333333333333331483e-01,1.000000000000000000e+00,-9.629629629629630205e-01,-9.629629629629630205e-01
-9.090909090909082835e-02,2.000000000000000000e+00,1.000000000000000000e+00,-4.876033057851240082e-01,-2.727272727272724850e-01,1.000000000000000000e+00,-9.752066115702480165e-01,-9.752066115702480165e-01
-7.070707070707060726e-02,2.000000000000000000e+00,1.000000000000000000e+00,-4.925007652280379844e-01,-2.121212121212118218e-01,1.000000000000000000e+00,-9.850015304560759688e-01,-9.850015304560759688e-01
-5.050505050505038618e-02,2.000000000000000000e+00,1.000000000000000000e+00,-4.961738598102234388e-01,-1.515151515151511585e-01,1.000000000000000000e+00,-9.923477196204468775e-01,-9.923477196204468775e-01
-3.030303030303027612e-02,2.000000000000000000e+00,1.000000000000000000e+00,-4.986225895316804269e-01,-9.090909090909082835e-02,1.000000000000000000e+00,-9.972451790633608537e-01,-9.972451790633608537e-01
-1.010101010101005503e-02,2.000000000000000000e+00,1.000000000000000000e+00,-4.998469543924089487e-01,-3.030303030303016509e-02,1.000000000000000000e+00,-9.996939087848178973e-01,-9.996939087848178973e-01
1.010101010101016605e-02,2.000000000000000000e+00,1.000000000000000000e+00,-4.998469543924089487e-01,3.030303030303049816e-02,1.000000000000000000e+00,-9.996939087848178973e-01,-9.996939087848178973e-01
3.030303030303049816e-02,2.000000000000000000e+00,1.000000000000000000e+00,-4.986225895316804269e-01,9.090909090909149448e-02,1.000000000000000000e+00,-9.972451790633608537e-01,-9.972451790633608537e-01
5.050505050505060822e-02,2.000000000000000000e+00,1.000000000000000000e+00,-4.961738598102234388e-01,1.515151515151518247e-01,1.000000000000000000e+00,-9.923477196204468775e-01,-9.923477196204468775e-01
7.070707070707071829e-02,2.000000000000000000e+00,1.000000000000000000e+00,-4.925007652280379289e-01,2.121212121212121549e-01,1.000000000000000000e+00,-9.850015304560758578e-01,-9.850015304560758578e-01
9.090909090909105039e-02,2.000000000000000000e+00,1.000000000000000000e+00,-4.876033057851239527e-01,2.727272727272731512e-01,1.000000000000000000e+00,-9.752066115702479054e-01,-9.752066115702479054e-01
1.111111111111111605e-01,2.000000000000000000e+00,1.000000000000000000e+00,-4.814814814814814548e-01,3.333333333333334814e-01,1.000000000000000000e+00,-9.629629629629629095e-01,-9.629629629629629095e-01
1.313131313131314926e-01,2.000000000000000000e+00,1.000000000000000000e+00,-4.741352923171104350e-01,3.939393939393944777e-01,1.000000000000000000e+00,-9.482705846342208700e-01,-9.482705846342208700e-01
1.515151515151516026e-01,2.000000000000000000e+00,1.000000000000000000e+00,-4.655647382920109489e-01,4.545454545454548079e-01,1.000000000000000000e+00,-9.311294765840218979e-01,-9.311294765840218979e-01
1.717171717171717127e-01,2.000000000000000000e+00,1.000000000000000000e+00,-4.557698194061830521e-01,5.151515151515151381e-01,1.000000000000000000e+00,-9.115396388123661042e-01,-9.115396388123661042e-01
1.919191919191920448e-01,2.000000000000000000e+00,1.000000000000000000e+00,-4.447505356596265225e-01,5.757575757575761344e-01,1.000000000000000000e+00,-8.895010713192530449e-01,-8.895010713192530449e-01
2.121212121212121549e-01,2.000000000000000000e+00,1.000000000000000000e+00,-4.325068870523415820e-01,6.363636363636364646e-01,1.000000000000000000e+00,-8.650137741046831641e-01,-8.650137741046831641e-01
2.323232323232324870e-01,2.000000000000000000e+00,1.000000000000000000e+00,-4.190388735843280088e-01,6.969696969696974609e-01,1.000000000000000000e+00,-8.380777471686560176e-01,-8.380777471686560176e-01
2.525252525252525970e-01,2.000000000000000000e+00,1.000000000000000000e+00,-4.043464952555860803e-01,7.575757575757577911e-01,1.000000000000000000e+00,-8.086929905111721606e-01,-8.086929905111721606e-01
2.727272727272729291e-01,2.000000000000000000e+00,1.000000000000000000e+00,-3.884297520661155190e-01,8.181818181818187874e-01,1.000000000000000000e+00,-7.768595041322310379e-01,-7.768595041322310379e-01
2.929292929292930392e-01,2.000000000000000000e+00,1.000000000000000000e+00,-3.712886440159166579e-01,8.787878787878791176e-01,1.000000000000000000e+00,-7.425772880318333158e-01,-7.425772880318333158e-01
3.131313131313131493e-01,2.000000000000000000e+00,1.000000000000000000e+00,-3.529231711049892750e-01,9.393939393939394478e-01,1.000000000000000000e+00,-7.058463422099785500e-01,-7.058463422099785500e-01
3.333333333333334814e-01,2.000000000000000000e+00,1.000000000000000000e+00,-3.333333333333331483e-01,1.000000000000000444e+00,1.000000000000000000e+00,-6.666666666666662966e-01,-6.666666666666662966e-01
3.535353535353535914e-01,2.000000000000000000e+00,1.000000000000000000e+00,-3.125191307009488328e-01,1.060606060606060774e+00,1.000000000000000000e+00,-6.250382614018976657e-01,-6.250382614018976657e-01
3.737373737373739235e-01,2.000000000000000000e+00,1.000000000000000000e+00,-2.904805632078357736e-01,1.121212121212121771e+00,1.000000000000000000e+00,-5.809611264156715471e-01,-5.809611264156714361e-01
3.939393939393940336e-01,2.000000000000000000e+00,1.000000000000000000e+00,-2.672176308539943590e-01,1.181818181818182101e+00,1.000000000000000000e+00,-5.344352617079887180e-01,-5.344352617079888290e-01
4.141414141414143657e-01,2.000000000000000000e+00,1.000000000000000000e+00,-2.427303336394242561e-01,1.242424242424243097e+00,1.000000000000000000e+00,-4.854606672788485122e-01,-4.854606672788485122e-01
4.343434343434344758e-01,2.000000000000000000e+00,1.000000000000000000e+00,-2.170186715641259090e-01,1.303030303030303427e+00,1.000000000000000000e+00,-4.340373431282518180e-01,-4.340373431282519290e-01
4.545454545454545858e-01,2.000000000000000000e+00,1.000000000000000000e+00,-1.900826446280990956e-01,1.363636363636363757e+00,1.000000000000000000e+00,-3.801652892561981911e-01,-3.801652892561981911e-01
4.747474747474749179e-01,2.000000000000000000e+00,1.000000000000000000e+00,-1.619222528313434828e-01,1.424242424242424754e+00,1.000000000000000000e+00,-3.238445056626869656e-01,-3.238445056626869656e-01
4.949494949494950280e-01,2.000000000000000000e+00,1.000000000000000000e+00,-1.325374961738596813e-01,1.484848484848485084e+00,1.000000000000000000e+00,-2.650749923477193626e-01,-2.650749923477193626e-01
5.151515151515153601e-01,2.000000000000000000e+00,1.000000000000000000e+00,-1.019283746556470804e-01,1.545454545454546080e+00,1.000000000000000000e+00,-2.038567493112941609e-01,-2.038567493112941609e-01
5.353535353535354702e-01,2.000000000000000000e+00,1.000000000000000000e+00,-7.009488827670623534e-02,1.606060606060606410e+00,1.000000000000000000e+00,-1.401897765534124707e-01,-1.401897765534125817e-01
5.555555555555555802e-01,2.000000000000000000e+00,1.000000000000000000e+00,-3.703703703703697947e-02,1.666666666666666741e+00,1.000000000000000000e+00,-7.407407407407395894e-02,-7.407407407407395894e-02
5.757575757575759123e-01,2.000000000000000000e+00,1.000000000000000000e+00,-2.754820936638868734e-03,1.727272727272727737e+00,1.000000000000000000e+00,-5.509641873277737467e-03,-5.509641873277737467e-03
5.959595959595960224e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.275176002448743073e-02,1.787878787878788067e+00,1.000000000000000000e+00,6.550352004897486147e-02,6.550352004897486147e-02
6.161616161616163545e-01,2.000000000000000000e+00,1.000000000000000000e+00,6.948270584634252955e-02,1.848484848484849064e+00,1.000000000000000000e+00,1.389654116926850591e-01,1.389654116926850591e-01
6.363636363636364646e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.074380165289258171e-01,1.909090909090909394e+00,1.000000000000000000e+00,2.148760330578516342e-01,2.148760330578516342e-01
6.565656565656567967e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.466176920722379595e-01,1.969696969696970390e+00,1.000000000000000000e+00,2.932353841444759190e-01,2.932353841444759190e-01
6.767676767676769067e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.870217324762781796e-01,2.030303030303030720e+00,1.000000000000000000e+00,3.740434649525563593e-01,3.740434649525563593e-01
6.969696969696970168e-01,2.000000000000000000e+00,1.000000000000000000e+00,2.286501377410469216e-01,2.090909090909090828e+00,1.000000000000000000e+00,4.573002754820938431e-01,4.573002754820936211e-01
7.171717171717173489e-01,2.000000000000000000e+00,1.000000000000000000e+00,2.715029078665447404e-01,2.151515151515152269e+00,1.000000000000000000e+00,5.430058157330894808e-01,5.430058157330894808e-01
