-1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-5.000000000000000000e+00,-5.000000000000000000e+00
-9.797979797979797789e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,9.400061218243036532e-01,-8.818281787366570867e-01,-9.797979797979797789e-01,-4.605080495805931484e+00,-4.605080495805930596e+00
-9.595959595959595578e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,8.812366085093357171e-01,-7.696545085587018775e-01,-9.595959595959595578e-01,-4.228155444868024304e+00,-4.228155444868024304e+00
-9.393939393939394478e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,8.236914600550964138e-01,-6.633553162478786902e-01,-9.393939393939394478e-01,-3.868853827531513634e+00,-3.868853827531514966e+00
-9.191919191919192267e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,7.673706764615857434e-01,-5.628069285859309545e-01,-9.191919191919192267e-01,-3.526804624141631539e+00,-3.526804624141631095e+00
-8.989898989898990056e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,7.122742577288032617e-01,-4.678856723546038765e-01,-8.989898989898990056e-01,-3.201636815043610529e+00,-3.201636815043609641e+00
-8.787878787878787845e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.584022038567491908e-01,-3.784678743356431063e-01,-8.787878787878787845e-01,-2.892979380582685778e+00,-2.892979380582686666e+00
-8.585858585858585634e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.057545148454237527e-01,-2.944298613107918516e-01,-8.585858585858585634e-01,-2.600461301104091572e+00,-2.600461301104092904e+00
-8.383838383838383423e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.543311906948269474e-01,-2.156479600617950965e-01,-8.383838383838383423e-01,-2.323711556953062640e+00,-2.323711556953061752e+00
-8.181818181818181213e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.041322314049585529e-01,-1.419984973703980469e-01,-8.181818181818181213e-01,-2.062359128474830605e+00,-2.062359128474830605e+00
-7.979797979797980112e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,4.551576369758187912e-01,-7.335780001834502073e-02,-7.979797979797980112e-01,-1.816032996014630641e+00,-1.816032996014631085e+00
-7.777777777777777901e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,4.074074074074074403e-01,-9.602194787380113894e-03,-7.777777777777777901e-01,-1.584362139917695478e+00,-1.584362139917695922e+00
-7.575757575757575690e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.608815426997245002e-01,4.939199154075191167e-02,-7.575757575757575690e-01,-1.366975540529259625e+00,-1.366975540529259403e+00
-7.373737373737373479e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.155800428527701929e-01,1.037484321843060719e-01,-7.373737373737373479e-01,-1.163502178194556702e+00,-1.163502178194556480e+00
-7.171717171717171269e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.715029078665441853e-01,1.535908003615382711e-01,-7.171717171717171269e-01,-9.735710332588199956e-01,-9.735710332588194404e-01
-6.969696969696970168e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.286501377410469216e-01,1.990427692907029700e-01,-6.969696969696970168e-01,-7.968110860672847906e-01,-7.968110860672851237e-01
