-1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00
-9.797979797979797789e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-8.818281787366570867e-01,9.400061218243036532e-01,-7.178254722767933860e-01,-2.645484536209971260e+00,-2.645484536209972148e+00
-9.595959595959595578e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-7.696545085587018775e-01,8.812366085093357171e-01,-4.751318876023076232e-01,-2.308963525676105633e+00,-2.308963525676105188e+00
-9.393939393939394478e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-6.633553162478786902e-01,8.236914600550964138e-01,-2.686885244770642611e-01,-1.990065948743636071e+00,-1.990065948743634738e+00
-9.191919191919192267e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-5.628069285859309545e-01,7.673706764615857434e-01,-9.541570399137278002e-02,-1.688420785757792864e+00,-1.688420785757793086e+00
-8.989898989898990056e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-4.678856723546038765e-01,7.122742577288032617e-01,4.761839001865730836e-02,-1.403657017063811629e+00,-1.403657017063812518e+00
-8.787878787878787845e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-3.784678743356431063e-01,6.584022038567491908e-01,1.632008908151243443e-01,-1.135403623006929319e+00,-1.135403623006928209e+00
-8.585858585858585634e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-2.944298613107918516e-01,6.057545148454237527e-01,2.539774286023270822e-01,-8.832895839323755549e-01,-8.832895839323744447e-01
-8.383838383838383423e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-2.156479600617950965e-01,5.543311906948269474e-01,3.224553103707503698e-01,-6.469438801853852894e-01,-6.469438801853859555e-01
-8.181818181818181213e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-1.419984973703980469e-01,5.041322314049585529e-01,3.710066997410759182e-01,-4.259954921111941406e-01,-4.259954921111943626e-01
-7.979797979797980112e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-7.335780001834502073e-02,4.551576369758187912e-01,4.018717968081657599e-01,-2.200734000550350622e-01,-2.200734000550346181e-01
-7.777777777777777901e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-9.602194787380113894e-03,4.074074074074074403e-01,4.171620179850641374e-01,-2.880658436214034168e-02,-2.880658436213989759e-02
-7.575757575757575690e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.939199154075191167e-02,3.608815426997245002e-01,4.188631758469878452e-01,1.481759746222557350e-01,1.481759746222555130e-01
-7.373737373737373479e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.037484321843060719e-01,3.155800428527701929e-01,4.088386589753316702e-01,3.112452965529182158e-01,3.112452965529179938e-01
-7.171717171717171269e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.535908003615382711e-01,2.715029078665441853e-01,3.888326118016514066e-01,4.607724010846148133e-01,4.607724010846142582e-01
-6.969696969696970168e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.990427692907029700e-01,2.286501377410469216e-01,3.604731144516681862e-01,5.971283078721089099e-01,5.971283078721092430e-01
-6.767676767676766847e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.402280121900570720e-01,1.870217324762777356e-01,3.252753625892592648e-01,7.206840365701712159e-01,7.206840365701712159e-01
-6.565656565656565746e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.772702022778545938e-01,1.466176920722375154e-01,2.846448472604570235e-01,8.318106068335637815e-01,8.318106068335637815e-01
-6.363636363636363535e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,3.102930127723517728e-01,1.074380165289255951e-01,2.398805347374433072e-01,9.308790383170553184e-01,9.308790383170548743e-01
-6.161616161616161325e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,3.394201168918035139e-01,6.948270584634219649e-02,1.921780463625437640e-01,1.018260350675410653e+00,1.018260350675410431e+00
-5.959595959595959114e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,3.647751878544654991e-01,3.275176002448720869e-02,1.426328383922239595e-01,1.094325563563396386e+00,1.094325563563396608e+00
-5.757575757575756903e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,3.864818988785931886e-01,-2.754820936639201800e-03,9.224338184108682448e-02,1.159445696635779566e+00,1.159445696635779344e+00
-5.555555555555555802e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.046639231824416538e-01,-3.703703703703697947e-02,4.191434232586499498e-02,1.213991769547325017e+00,1.213991769547325017e+00
-5.353535353535352481e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.194449339842667435e-01,-7.009488827670662392e-02,-7.540240090581629140e-03,1.258334801952800230e+00,1.258334801952800230e+00
-5.151515151515151381e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.309486045023235290e-01,-1.019283746556474135e-01,-5.539377105526943623e-02,1.292845813506970476e+00,1.292845813506970476e+00
-4.949494949494949170e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.392986079548675815e-01,-1.325374961738598478e-01,-1.010039220810988736e-01,1.317895823864602800e+00,1.317895823864602578e+00
-4.747474747474746959e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.446186175601541390e-01,-1.619222528313438159e-01,-1.438094507028554458e-01,1.333855852680462473e+00,1.333855852680462473e+00
-4.545454545454544748e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.470323065364386617e-01,-1.900826446280993176e-01,-1.833270206332155983e-01,1.341096919609316096e+00,1.341096919609316540e+00
-4.343434343434342537e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.466633481019767760e-01,-2.170186715641262420e-01,-2.191480219187517120e-01,1.339990044305930272e+00,1.339990044305930494e+00
-4.141414141414141437e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.436354154750237200e-01,-2.427303336394245337e-01,-2.509353910959358780e-01,1.330906246425071160e+00,1.330906246425071160e+00
-3.939393939393939226e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.380721818738346762e-01,-2.672176308539945255e-01,-2.784204313471440595e-01,1.314216545621504029e+00,1.314216545621504473e+00
-3.737373737373737015e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.300973205166654934e-01,-2.904805632078359956e-01,-3.013996326566613093e-01,1.290291961549996369e+00,1.290291961549996369e+00
-3.535353535353534804e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.198345046217712428e-01,-3.125191307009489439e-01,-3.197314919666858768e-01,1.259503513865313673e+00,1.259503513865313451e+00
-3.333333333333332593e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.074074074074073293e-01,-3.333333333333333703e-01,-3.333333333333334259e-01,1.222222222222221877e+00,1.222222222222221877e+00
-3.131313131313130382e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,3.929397020918293792e-01,-3.529231711049893860e-01,-3.421781280826416971e-01,1.178819106275488249e+00,1.178819106275488249e+00
-2.929292929292928171e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,3.765550618932925753e-01,-3.712886440159168799e-01,-3.462913149665751700e-01,1.129665185679877837e+00,1.129665185679877837e+00
-2.727272727272727071e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,3.583771600300525995e-01,-3.884297520661157410e-01,-3.457476203190293917e-01,1.075131480090157687e+00,1.075131480090157687e+00
-2.525252525252524860e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,3.385296697203645233e-01,-4.043464952555861913e-01,-3.406678782118348625e-01,1.015589009161093514e+00,1.015589009161093514e+00
-2.323232323232322649e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,3.171362641824838624e-01,-4.190388735843281753e-01,-3.312158506107625300e-01,9.514087925474515872e-01,9.514087925474516982e-01
-2.121212121212120438e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.943206166346661323e-01,-4.325068870523416376e-01,-3.175950475315271748e-01,8.829618499039983970e-01,8.829618499039983970e-01
-1.919191919191918227e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.702064002951666266e-01,-4.447505356596266335e-01,-3.000455471957929054e-01,8.106192008854998798e-01,8.106192008854998798e-01
-1.717171717171716017e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.449172883822408053e-01,-4.557698194061831076e-01,-2.788408161871766544e-01,7.347518651467224160e-01,7.347518651467224160e-01
-1.515151515151514916e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.185769541141441563e-01,-4.655647382920110600e-01,-2.542845296072534511e-01,6.557308623424324967e-01,6.557308623424324967e-01
-1.313131313131312705e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.913090707091318621e-01,-4.741352923171104905e-01,-2.267073912315598627e-01,5.739272121273956140e-01,5.739272121273956140e-01
-1.111111111111110494e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.632373113854594382e-01,-4.814814814814815103e-01,-1.964639536655996832e-01,4.897119341563783146e-01,4.897119341563783701e-01
-9.090909090909082835e-02,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.344853493613822892e-01,-4.876033057851240082e-01,-1.639294385008474297e-01,4.034560480841468677e-01,4.034560480841469232e-01
-7.070707070707060726e-02,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.051768578551558475e-01,-4.925007652280379844e-01,-1.294965564707532824e-01,3.155305735654675425e-01,3.155305735654675425e-01
-5.050505050505038618e-02,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,7.543551008503546207e-02,-4.961738598102234388e-01,-9.357232760674731586e-02,2.263065302551063862e-01,2.263065302551063862e-01
-3.030303030303027612e-02,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.538497926927675258e-02,-4.986225895316804269e-01,-5.657490139424428688e-02,1.361549378078302508e-01,1.361549378078302508e-01
-1.010101010101005503e-02,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.514893862613476104e-02,-4.998469543924089487e-01,-1.893037692864710242e-02,4.544681587840428139e-02,4.544681587840428139e-02
1.010101010101016605e-02,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-1.514893862613492757e-02,-4.998469543924089487e-01,1.893037692864731059e-02,-4.544681587840478099e-02,-4.544681587840478099e-02
3.030303030303049816e-02,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-4.538497926927707871e-02,-4.986225895316804269e-01,5.657490139424469627e-02,-1.361549378078312222e-01,-1.361549378078312500e-01
5.050505050505060822e-02,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-7.543551008503579514e-02,-4.961738598102234388e-01,9.357232760674773220e-02,-2.263065302551073854e-01,-2.263065302551073854e-01
7.070707070707071829e-02,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-1.051768578551560002e-01,-4.925007652280379289e-01,1.294965564707534766e-01,-3.155305735654679866e-01,-3.155305735654679866e-01
9.090909090909105039e-02,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-1.344853493613826223e-01,-4.876033057851239527e-01,1.639294385008477906e-01,-4.034560480841478669e-01,-4.034560480841478669e-01
1.111111111111111605e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-1.632373113854596047e-01,-4.814814814814814548e-01,1.964639536655997942e-01,-4.897119341563788142e-01,-4.897119341563788142e-01
1.313131313131314926e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-1.913090707091321674e-01,-4.741352923171104350e-01,2.267073912315601958e-01,-5.739272121273965022e-01,-5.739272121273965022e-01
1.515151515151516026e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-2.185769541141443228e-01,-4.655647382920109489e-01,2.542845296072535621e-01,-6.557308623424329408e-01,-6.557308623424329408e-01
1.717171717171717127e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-2.449172883822409441e-01,-4.557698194061830521e-01,2.788408161871768209e-01,-7.347518651467228601e-01,-7.347518651467228601e-01
1.919191919191920448e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-2.702064002951669042e-01,-4.447505356596265225e-01,3.000455471957931275e-01,-8.106192008855006570e-01,-8.106192008855006570e-01
2.121212121212121549e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-2.943206166346662433e-01,-4.325068870523415820e-01,3.175950475315272858e-01,-8.829618499039987300e-01,-8.829618499039988411e-01
2.323232323232324870e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-3.171362641824841400e-01,-4.190388735843280088e-01,3.312158506107626410e-01,-9.514087925474523644e-01,-9.514087925474523644e-01
2.525252525252525970e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-3.385296697203646343e-01,-4.043464952555860803e-01,3.406678782118349180e-01,-1.015589009161093959e+00,-1.015589009161093959e+00
2.727272727272729291e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-3.583771600300527660e-01,-3.884297520661155190e-01,3.457476203190293917e-01,-1.075131480090158353e+00,-1.075131480090158353e+00
2.929292929292930392e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-3.765550618932927973e-01,-3.712886440159166579e-01,3.462913149665751700e-01,-1.129665185679878281e+00,-1.129665185679878281e+00
3.131313131313131493e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-3.929397020918294348e-01,-3.529231711049892750e-01,3.421781280826416971e-01,-1.178819106275488249e+00,-1.178819106275488249e+00
3.333333333333334814e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-4.074074074074074958e-01,-3.333333333333331483e-01,3.333333333333333148e-01,-1.222222222222222543e+00,-1.222222222222222321e+00
3.535353535353535914e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-4.198345046217712428e-01,-3.125191307009488328e-01,3.197314919666857658e-01,-1.259503513865313673e+00,-1.259503513865313895e+00
3.737373737373739235e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-4.300973205166656044e-01,-2.904805632078357736e-01,3.013996326566611428e-01,-1.290291961549996813e+00,-1.290291961549996813e+00
3.939393939393940336e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-4.380721818738347872e-01,-2.672176308539943590e-01,2.784204313471438375e-01,-1.314216545621504473e+00,-1.314216545621504473e+00
4.141414141414143657e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-4.436354154750237200e-01,-2.427303336394242561e-01,2.509353910959355449e-01,-1.330906246425071160e+00,-1.330906246425071160e+00
4.343434343434344758e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-4.466633481019768315e-01,-2.170186715641259090e-01,2.191480219187513789e-01,-1.339990044305930494e+00,-1.339990044305930272e+00
